,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
418,0,34,0,3201,3,0,0.0,Alban Lafont,GK,0,0,Fiorentina,3016,0.273568969219923,0.0,2.4983508633449674,2.7437520073726773,2
419,0,36,0,3301,1,0,0.0,Salvatore Sirigu,GK,0,0,Torino,3169,0.019512159749865532,0.0,1.7663253145292401,1.7858374742791057,1
420,1,8,0,3515,12,0,0.14238673448562622,Valentin Eysseric,F S,0,4,Fiorentina,353,1.3412329480051994,0.14238673448562622,1.7899447530508041,2.646901696920395,1
421,0,17,0,3550,0,0,0.02869925182312727,Koffi Djidji,D S,0,2,Torino,1386,0.0,0.02869925182312727,2.281507084146142,2.3102063331753016,2
422,2,24,0,3632,22,0,0.3728028880432248,Kevin Malcuit,D S,0,12,Napoli,1811,2.5296297250315547,0.3728028880432248,6.521124379709363,8.783549834042788,3
423,0,3,0,3861,1,0,0.1538856364786625,Nicola Dalmonte,S,0,3,Genoa,36,0.053624413907527924,0.1538856364786625,0.0,0.18579353019595146,0
424,0,4,0,3873,2,0,0.02840030938386917,Ezequiel Schelotto,D S,0,2,Chievo,141,0.07432367838919163,0.02840030938386917,0.11426881048828363,0.1791950212791562,0
425,0,1,0,3925,1,0,0.0,Gabriele Moncini,S,0,0,SPAL 2013,7,0.04795921593904495,0.0,0.0,0.04795921593904495,0
426,0,38,0,3927,1,0,0.0,Alessio Cragno,GK,0,0,Cagliari,3420,0.02488134615123272,0.0,3.7465470768511295,3.7465470768511295,1
427,1,13,0,4226,11,0,1.0702237989753485,Darwin Machís,F M S,0,16,Udinese,444,0.904230672866106,1.0702237989753485,1.3360655307769775,3.208138484507799,2
428,0,4,0,4275,1,0,0.16240641474723816,Lucas Piazon,S,0,1,Chievo,77,0.01006497722119093,0.16240641474723816,0.04301600158214569,0.05308097880333662,0
429,0,15,0,4906,9,0,1.7803304120898247,Alberto Cerri,F S,0,24,Cagliari,664,1.1506150662899017,1.7803304120898247,0.46712741535156965,2.647313054651022,3
430,2,27,0,4907,11,0,0.27123992424458265,Bartosz Bereszynski,D S,1,9,Sampdoria,2196,0.6402478916570544,0.27123992424458265,6.6850554794073105,6.9985224939882755,5
431,0,8,0,4908,1,0,0.765738844871521,Lorenco Simic,D S,0,5,SPAL 2013,231,0.5867941975593567,0.765738844871521,0.22556637972593307,0.22556637972593307,0
432,0,8,0,4929,2,0,0.4336692485958338,Orji Okwonkwo,F S,0,5,Bologna,245,0.10218668542802334,0.4336692485958338,0.04297345504164696,0.5788293853402138,2
433,3,27,0,4934,55,0,0.9400012055411935,Andrea Beghetto,D M S,0,23,Frosinone,2229,3.894458858296275,0.9400012055411935,3.8119908794760704,6.1355389673262835,3
434,0,1,0,4940,0,0,0.0,Francesco Rossi,S,0,0,Atalanta,1,0.0,0.0,0.0,0.0,0
435,1,23,0,4942,10,0,0.708912749774754,Sofian Kiyine,D M S,0,20,Chievo,797,0.7504731025546789,0.708912749774754,0.37679789029061794,1.614674150943756,7
436,0,1,0,4951,0,0,0.0,Grigoris Kastanos,M,0,0,Juventus,62,0.0,0.0,0.10676442086696625,0.10676442086696625,0
437,2,16,0,4970,11,0,0.02895366121083498,Luca Pellegrini,D S,1,2,"Cagliari,Roma",1102,1.2467427253723145,0.02895366121083498,2.4712427854537964,2.8849143497645855,4
438,0,1,0,5009,0,0,0.01977141946554184,Juan Manuel Valencia,S,0,1,Bologna,27,0.0,0.01977141946554184,0.0,0.0,1
439,1,10,0,5036,10,0,0.1554969847202301,Riza Durmisi,M S,0,4,Lazio,309,0.8040507026016712,0.1554969847202301,0.5541430413722992,1.332191362977028,4
440,0,3,0,5195,0,0,0.025597015395760536,Nicolás Schiappacase,F S,0,1,Parma Calcio 1913,82,0.0,0.025597015395760536,0.0,0.025597015395760536,0
441,1,11,0,5699,10,0,0.15171152167022228,Dalbert,D M S,0,6,Inter,779,1.062684040516615,0.15171152167022228,1.1803708504885435,1.982483223080635,2
442,0,1,0,5700,0,0,0.0,Yann Karamoh,S,0,0,Inter,4,0.0,0.0,0.0,0.0,0
443,0,1,0,6107,0,0,0.0,Carlo Pinsoglio,GK,0,0,Juventus,90,0.0,0.0,0.0853918194770813,0.0853918194770813,0
444,0,2,0,6167,0,0,0.0,Vanja Milinkovic-Savic,GK,1,0,SPAL 2013,165,0.0,0.0,0.0,0.0,0
445,3,30,0,6171,7,0,0.7872483497485518,Vitor Hugo,D S,1,16,Fiorentina,2466,0.9045476336032152,0.7872483497485518,4.419519520364702,5.320443726144731,7
446,8,33,0,6180,54,0,1.4309014286845922,Manuel Lazzari,D M,0,34,SPAL 2013,2851,6.029499301686883,1.4309014286845922,5.256408674642444,10.511001020669937,7
447,4,28,0,6182,37,0,0.5448810989037156,Pasquale Schiattarella,M S,0,14,SPAL 2013,1847,1.8018976300954819,0.5448810989037156,4.525077752768993,5.574231546372175,10
448,0,1,0,6189,0,0,0.0,Giacomo Poluzzi,S,0,0,SPAL 2013,3,0.0,0.0,0.0,0.0,0
449,0,6,0,6193,2,0,0.0699223205447197,Amato Ciciretti,F S,0,1,Parma Calcio 1913,134,0.08809469733387232,0.0699223205447197,0.0,0.1471472606062889,0
450,0,3,0,6202,2,0,0.0,Stephane Omeonga,S,0,0,Genoa,52,0.12025247141718864,0.0,0.0,0.12025247141718864,1
451,0,8,0,6208,2,0,0.17583420686423779,Antonin Barak,M S,0,4,Udinese,322,0.1941419979557395,0.17583420686423779,0.310119210742414,0.5511222183704376,0
452,0,3,0,6210,0,0,0.053499918431043625,Svante Ingelsson,M S,0,2,Udinese,91,0.0,0.053499918431043625,0.049760385416448116,0.10326030384749174,0
453,2,23,0,6211,18,0,1.8005534247495234,Mehdi Leris,F M S,0,30,Chievo,1616,0.921203788369894,1.8005534247495234,2.8387282928451896,4.741709637455642,5
454,0,30,0,6212,4,0,1.1097779599949718,Mattia Bani,D S,1,13,Chievo,2613,0.9413776695728302,1.1097779599949718,3.5208809464238584,3.6411728826351464,7
455,0,19,0,6213,12,0,0.16669979691505432,Pawel Jaroszynski,D M S,0,6,Chievo,1355,1.5204692333936691,0.16669979691505432,1.0330059612169862,2.3611190766096115,2
456,0,19,0,6297,10,0,0.8105566445738077,Esteban Rolón,M S,0,8,Genoa,1028,0.4800768615677953,0.8105566445738077,1.4273302108049393,2.517182517796755,9
457,0,12,0,6303,4,0,0.06077593192458153,Marvin Zeegelaar,D M S,1,1,Udinese,957,0.20449994504451752,0.06077593192458153,0.5761039406061172,0.6653319522738457,5
458,1,32,0,6314,8,0,0.8196711977943778,Joachim Andersen,D,0,13,Sampdoria,2880,0.6729915272444487,0.8196711977943778,7.436740333214402,7.996095480397344,7
459,0,3,0,6336,1,0,0.009197229519486427,Bruno Jordao,M S,0,1,Lazio,85,0.02255062572658062,0.009197229519486427,0.11289653927087784,0.13544716499745846,0
460,1,11,0,6362,4,0,0.0,Rick Karsdorp,D M S,0,0,Roma,596,0.27386027947068214,0.0,2.083890470676124,2.267589575611055,1
461,0,4,0,6382,1,0,0.03209921717643738,Pedro Neto,S,0,1,Lazio,39,0.04347188398241997,0.03209921717643738,0.07773832976818085,0.1533094346523285,1
462,0,1,0,6460,0,0,0.0,Vincenzo Millico,S,0,0,Torino,1,0.0,0.0,0.0,0.0,0
463,0,10,0,6516,0,0,0.028468155302107334,Everton Luiz,M S,0,2,SPAL 2013,304,0.0,0.028468155302107334,1.1335763102397323,1.1448735287413,5
464,1,11,0,6517,8,0,0.17565608024597168,Charalampos Lykogiannis,D S,0,7,Cagliari,831,1.1167093999683857,0.17565608024597168,0.5214230623096228,0.8562265634536743,1
465,0,2,0,6536,2,0,0.11520364135503769,Iuri Medeiros,F M,0,2,Genoa,114,0.13218078389763832,0.11520364135503769,0.06597128510475159,0.22805842757225037,0
466,0,2,0,6672,0,0,0.07786084711551666,Riccardo Sottil,S,0,1,Fiorentina,16,0.0,0.07786084711551666,0.0,0.07786084711551666,0
467,0,3,0,6691,0,0,0.08964287862181664,Dejan Kulusevski,S,0,2,Atalanta,104,0.0,0.08964287862181664,0.019733089953660965,0.09317989647388458,0
468,0,1,0,6753,0,0,0.05191075801849365,Strahinja Tanasijevic,S,1,1,Chievo,17,0.0,0.05191075801849365,0.0,0.0,0
469,0,6,0,6929,0,0,0.0,Adrian Semper,GK,0,0,Chievo,540,0.0,0.0,0.4732009619474411,0.4732009619474411,0
470,0,2,0,6940,0,0,0.0,Silvio Proto,GK,0,0,Lazio,180,0.0,0.0,0.05417809635400772,0.05417809635400772,1
471,0,5,0,6960,1,0,0.013408391736447811,Bremer,D S,0,1,Torino,180,0.04479297250509262,0.013408391736447811,0.5416993200778961,0.5416993200778961,1
472,0,1,0,6961,0,0,0.0,Vitalie Damascan,S,0,0,Torino,1,0.0,0.0,0.0,0.0,0
473,0,27,0,6962,1,0,0.0,Robin Olsen,GK,0,0,Roma,2430,0.057374510914087296,0.0,5.935482081025839,5.992856588214636,2
474,0,2,0,6964,0,0,0.008449087850749493,Ante Coric,S,0,1,Roma,22,0.0,0.008449087850749493,0.0,0.008449087850749493,0
475,0,10,0,6965,6,0,0.09718884155154228,Iván Marcano,D S,0,3,Roma,810,0.664901364594698,0.09718884155154228,3.326078277081251,3.6149187050759792,0
476,0,2,0,6973,0,0,0.0,Nehuén Paz,D S,0,0,Bologna,113,0.0,0.0,0.0,0.0,1
477,3,23,0,6974,16,0,1.0236046789214015,Mattias Svanberg,M S,0,22,Bologna,1168,1.284101441502571,1.0236046789214015,1.8861235417425632,3.261754546314478,2
478,0,6,0,6975,0,0,0.10697218030691147,Lorenzo Dickmann,M S,0,1,SPAL 2013,169,0.0,0.10697218030691147,0.1312389988452196,0.1312389988452196,1
479,0,10,0,6977,0,0,0.0,Pietro Terracciano,GK,0,0,"Empoli,Fiorentina",900,0.0,0.0,0.568504586815834,0.568504586815834,0
480,1,14,0,6979,3,0,0.14371285308152437,Jacob Rasmussen,D M S,0,3,Empoli,1011,0.12394736707210541,0.14371285308152437,1.9209041614085436,1.9418393801897764,3
481,5,37,0,6981,32,0,0.560276061296463,Ismael Bennacer,M S,0,19,Empoli,2958,2.300154346972704,0.560276061296463,8.742078377865255,10.38519431091845,7
482,0,16,0,6982,3,0,0.0,Ivan Provedel,GK,0,0,Empoli,1440,0.11157112196087837,0.0,2.3533470798283815,2.464918192476034,0
483,0,3,0,6983,0,0,0.0,Joel Untersee,D S,0,0,Empoli,119,0.0,0.0,0.143651376478374,0.143651376478374,0
484,2,27,0,6987,9,0,0.33804387878626585,Filip Bradaric,M S,0,14,Cagliari,1494,0.5657686339691281,0.33804387878626585,3.0595306996256113,3.564775438979268,5
485,0,38,0,6989,11,0,0.7895377222448587,Simone Iacoponi,D,0,9,Parma Calcio 1913,3355,0.6701288539916277,0.7895377222448587,5.1532458662986755,5.6814434714615345,4
486,2,26,0,6991,21,0,0.6587115619331598,Leo Stulac,M S,1,22,Parma Calcio 1913,1451,1.9355539046227932,0.6587115619331598,2.606623938307166,4.103184875100851,3
487,0,1,0,6992,0,0,0.0,Pierluigi Frattali,GK,0,0,Parma Calcio 1913,90,0.0,0.0,0.2909337282180786,0.2909337282180786,0
488,0,3,0,6994,0,0,0.053025972098112106,Alessio Da Cruz,F S,0,1,Parma Calcio 1913,138,0.0,0.053025972098112106,0.0,0.053025972098112106,0
489,0,35,0,6996,5,0,0.35132562927901745,William Troost-Ekong,D,0,8,Udinese,3070,0.3616683203727007,0.35132562927901745,3.9726968789473176,4.256134538911283,4
490,0,5,0,6999,2,0,0.018756909295916557,Felipe Vizeu,S,0,1,Udinese,24,0.029315750114619732,0.018756909295916557,0.0,0.029315750114619732,0
491,1,13,0,7000,8,0,0.1531948521733284,Hidde ter Avest,D M S,0,3,Udinese,998,0.33408690243959427,0.1531948521733284,2.3360426602885127,2.6701443335041404,0
492,0,12,0,7001,1,0,0.24609374813735485,Nicholas Opoku,D S,0,5,Udinese,913,0.024030989035964012,0.24609374813735485,1.1937727369368076,1.3112137969583273,5
493,1,19,0,7002,4,0,0.15884892642498016,Giangiacomo Magnani,D S,0,2,Sassuolo,1516,0.17741595953702927,0.15884892642498016,2.692417189478874,2.7949891537427902,2
494,0,1,0,7004,0,0,0.0,Leonardo Sernicola,S,0,0,Sassuolo,1,0.0,0.0,0.0,0.0,0
495,0,1,0,7005,0,0,0.0,Jens Odgaard,S,0,0,Sassuolo,14,0.0,0.0,0.0,0.0,0
496,1,12,0,7013,2,0,0.04768894426524639,Matteo Pessina,M S,0,3,Atalanta,225,0.3285428285598755,0.04768894426524639,0.9899079874157906,0.9899079874157906,0
497,0,3,0,7014,2,0,0.0,Arkadiusz Reca,S,0,0,Atalanta,43,0.4314882159233093,0.0,0.3676068186759949,0.7990950345993042,0
498,0,2,0,7016,0,0,0.0,Luca Matarese,S,0,0,Frosinone,12,0.0,0.0,0.0,0.0,1
499,0,11,0,7018,2,0,0.29999004304409027,Nicolò Brighenti,D,0,3,Frosinone,990,0.12811239063739777,0.29999004304409027,1.8703502379357815,2.179495882242918,4
500,0,6,0,7081,2,0,0.025509743951261044,Francisco Sierralta,D S,0,2,Parma Calcio 1913,263,0.5982292294502258,0.025509743951261044,0.14279473200440407,0.14279473200440407,2
501,3,26,0,7082,43,0,0.5589061193168163,Darijo Srna,D S,1,10,Cagliari,2091,3.000993352383375,0.5589061193168163,3.251543501392007,4.891083128750324,6
502,0,6,0,7083,2,0,0.0,Christian Nørgaard,M S,0,0,Fiorentina,331,0.10969630256295204,0.0,1.0884925834834576,1.166888665407896,0
503,0,10,0,7084,3,0,1.4469241313636303,Dusan Vlahovic,F S,0,10,Fiorentina,142,0.1426570639014244,1.4469241313636303,0.0,1.457325890660286,0
504,0,1,0,7085,2,0,0.02533624693751335,Tòfol Montiel,S,0,1,Fiorentina,2,0.3915894627571106,0.02533624693751335,0.0,0.41692569851875305,0
505,0,5,0,7086,3,0,0.2895662188529968,David Hancko,D S,0,2,Fiorentina,283,0.09577395394444466,0.2895662188529968,0.7063951939344406,0.7189580649137497,0
506,0,1,0,7088,0,0,0.0,Joaquín Ardáiz,S,0,0,Frosinone,17,0.0,0.0,0.0,0.0,0
507,0,1,0,7089,0,0,0.0,Gabriele Corbo,S,0,0,Bologna,4,0.0,0.0,0.0,0.0,0
508,0,14,0,7092,6,0,0.1373535767197609,Koray Günter,D M S,0,3,Genoa,824,0.5377518236637115,0.1373535767197609,0.9674203433096409,1.3788270354270935,1
509,0,29,0,7095,1,0,0.0,Juan Musso,GK,0,0,Udinese,2610,0.0302105862647295,0.0,1.3398521421477199,1.3700627284124494,4
510,0,21,0,7096,4,0,0.48660346679389477,Omar Colley,D,1,7,Sampdoria,1765,0.17917542904615402,0.48660346679389477,3.811509232968092,3.811509232968092,0
511,0,14,0,7097,4,0,0.3531783204525709,Ronaldo Vieira,M S,0,7,Sampdoria,589,0.16801013611257076,0.3531783204525709,1.3592977607622743,1.4382884614169598,3
512,0,1,0,7125,0,0,0.01006497722119093,Mauro Burruchaga,S,0,1,Chievo,58,0.0,0.01006497722119093,0.01006497722119093,0.01006497722119093,0
513,0,3,0,7126,2,0,0.014912214130163193,Júnior Tavares,D S,0,1,Sampdoria,187,0.3241705000400543,0.014912214130163193,0.014752102084457874,0.26256409008055925,1
514,0,3,0,7149,1,0,0.3254692852497101,Sergej Grubac,F S,0,2,Chievo,158,0.055998917669057846,0.3254692852497101,0.0,0.06572149693965912,1
515,0,8,0,7178,4,0,0.0210026316344738,Valon Berisha,M S,0,1,Lazio,185,0.3826695028692484,0.0210026316344738,1.3174627106636763,1.3902081921696663,0
516,0,5,0,7190,4,0,0.19003868475556374,Rai Vloet,M S,0,5,Frosinone,116,0.17476636730134487,0.19003868475556374,0.048897165805101395,0.22366353310644627,0
517,0,5,0,7216,1,0,0.01847839541733265,Ben Wilmot,D M S,0,1,Udinese,193,0.06077593192458153,0.01847839541733265,0.11179181188344955,0.19104613363742828,1
518,0,1,0,7225,0,0,0.0,Petar Micin,S,0,0,Udinese,2,0.0,0.0,0.0,0.0,0
519,3,22,0,7227,19,0,0.18196149170398712,Matteo Scozzarella,M S,0,8,Parma Calcio 1913,1479,2.2665395345538855,0.18196149170398712,1.084720516577363,1.99537568166852,8
520,0,1,0,7263,0,0,0.0,Musa Juwara,S,0,0,Chievo,10,0.0,0.0,0.0,0.0,0
521,0,1,0,7285,0,0,0.0,Riccardo Doratiotto,F,0,0,Cagliari,81,0.0,0.0,0.0,0.0,0
522,0,1,0,7288,0,0,0.0,Zan Celar,S,0,0,Roma,4,0.0,0.0,0.0,0.0,0
523,0,1,0,7299,0,0,0.0,Francesco Verde,S,0,0,Cagliari,9,0.0,0.0,0.0,0.0,0
524,0,1,0,7370,0,0,0.0,Abdou Diakhate,S,0,0,Parma Calcio 1913,1,0.0,0.0,0.0,0.0,0
525,0,2,0,7375,0,0,0.21187569200992584,Roberto Piccoli,S,0,2,Atalanta,44,0.0,0.21187569200992584,0.058107390999794006,0.26998307555913925,0
526,0,1,0,7381,0,0,0.0,Jandrei,GK,0,0,Genoa,90,0.0,0.0,0.16576313972473145,0.16576313972473145,0
527,0,5,0,7386,1,0,0.0,Dimitri Oberlin,S,0,0,Empoli,130,0.0821525901556015,0.0,0.0,0.0,0
528,0,4,0,7387,0,0,0.0,Dimitris Nikolaou,D,0,0,Empoli,351,0.0,0.0,0.1806146427989006,0.1806146427989006,0
529,0,4,0,7405,0,0,0.0,Kiril Despodov,S,0,0,Cagliari,96,0.0,0.0,0.0,0.0,0
530,0,1,0,7413,0,0,0.0,Ibañez,S,0,0,Atalanta,1,0.0,0.0,0.0,0.0,0
531,0,4,0,7473,2,0,0.06773241609334946,Marko Jankovic,S,0,1,SPAL 2013,41,0.04228788707405329,0.06773241609334946,0.14856183528900146,0.21629425138235092,1
532,0,3,0,7483,0,0,0.027195675298571587,Hans Nicolussi Caviglia,S,0,1,Juventus,51,0.0,0.027195675298571587,0.06536819040775299,0.09256386756896973,0
533,0,1,0,7484,0,0,0.0,Stephy Mavididi,S,0,0,Juventus,20,0.0,0.0,0.06536819040775299,0.06536819040775299,0
534,0,1,0,7500,0,0,0.0,Giacomo Raspadori,S,0,0,Sassuolo,1,0.0,0.0,0.0,0.0,0
535,0,1,0,7506,0,0,0.012310991995036602,Luan Capanni,S,0,1,Lazio,8,0.0,0.012310991995036602,0.0,0.012310991995036602,1
536,0,2,0,7507,1,0,0.02261088415980339,Gianluca Gaetano,S,0,1,Napoli,6,0.09619036316871643,0.02261088415980339,0.0,0.11880124360322952,0
537,0,1,0,7539,1,0,0.013277249410748482,Angelo Ndrecka,M,0,1,Chievo,90,0.25974777340888977,0.013277249410748482,0.06572149693965912,0.06572149693965912,0
538,0,1,0,7544,0,0,0.0,Paolo Gozzi Iweru,D,0,0,Juventus,90,0.0,0.0,0.08101275563240051,0.08101275563240051,0
539,0,2,0,7559,1,0,0.12068993225693703,Ibrahim Karamoko,S,0,2,Chievo,64,0.016349364072084427,0.12068993225693703,0.1230897568166256,0.13703929632902145,0
540,0,1,0,7565,0,0,0.0,Nicky Medja Beloko,S,0,0,Fiorentina,44,0.0,0.0,0.09812452644109726,0.09812452644109726,1
541,0,1,0,7611,0,0,0.0,Nicolò Armini,S,0,0,Lazio,37,0.0,0.0,0.03534580022096634,0.03534580022096634,0
542,0,1,0,7625,0,0,0.0,Manolo Portanova,S,0,0,Juventus,32,0.0,0.0,0.0,0.0,1
